study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
gip,W52,Page 9,0,"Wie zufrieden sind Sie gegenwärtig mit dem folgenden Bereich Ihres Lebens?
Ich bin mit …

Bitte geben Sie den Wert an, der auf Sie persönlich zutrifft.",,,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA52005 = 1, 2, 3, 4, 5, 6, 7, 9 oder 11 (wenn Vollzeiterwerbstätig oder Teilzeiterwerbstätig oder Altersteilzeit (unabhängig davon, ob in der Arbeits- oder Freistellungsphase befindlich) oder Geringfügig erwerbstätig, 450-Euro-Job, Minijob oder „Ein-Euro-Job“ (bei Bezug von Arbeitslosengeld II) oder Gelegentlich oder unregelmäßig beschäftigt oder In einer beruflichen Ausbildung/Lehre oder Freiwilliger Wehrdienst, Bundesfreiwilligendienst oder Mutterschafts-, Erziehungsurlaub, Elternzeit oder sonstige Beurlaubung)",,,txt
gip,W52,Page 9,1,meiner Arbeit,,0-10-zufrieden,,,,,,,,cat
gip,W52,Page 10,0,"Wie zufrieden sind Sie gegenwärtig mit dem folgenden Bereich Ihres Lebens?
Ich bin mit …

Bitte geben Sie den Wert an, der auf Sie persönlich zutrifft.",,,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,txt
gip,W52,Page 10,1,meinem Familienleben,,0-10-zufrieden,,,,,,,,cat
gip,W52,Page 11,0,"Wir sind an Ihrer Meinung interessiert.
Ist in Deutschland der wirtschaftliche Schaden, den die Maßnahmen zur Eindämmung der Corona-Pandemie anrichten, größer als ihr Nutzen für die Gesellschaft, oder ist der gesellschaftliche Nutzen größer als der wirtschaftliche Schaden?",,1-7-nutzen,,,,,,,,cat
gip,W52,Page 12,0,"[Wenn expAC52189 = 1: Vor einiger Zeit hat die Gewerkschaft IG Metall in den Tarifauseinandersetzungen in der Metallbranche neben Forderungen zu Lohnsteigerungen auch ein Recht auf Arbeitszeitverkürzung bei teilweisem Lohnausgleich durch die Arbeitgeber gefordert.

Wie stehen Sie zur Forderung der Gewerkschaft nach einem Recht auf Arbeitszeitverkürzung (bei teilweisem Lohnausgleich)?]
[Wenn expAC52189 = 2: Gelegentlich wird in Deutschland ein Recht auf Arbeitszeitverkürzung bei teilweisem Lohnausgleich durch die Arbeitgeber gefordert.

Wie stehen Sie zur Forderung nach einem Recht auf Arbeitszeitverkürzung (bei teilweisem Lohnausgleich)?]
[Wenn expAC52189 = 3: Gelegentlich wird in Deutschland ein Recht auf Arbeitszeitverkürzung gefordert.

Wie stehen Sie zur Forderung nach einem Recht auf Arbeitszeitverkürzung, wenn sich das Arbeitsentgelt entsprechend der reduzierten Arbeitsstunden verringert?]",,1-5-unterstuetzung,,,"Befragte zufällig in 3 Gruppen aufteilen, Gruppenzugehörigkeit in separater Variable expAC52189 ablegen.",,,,,cat
gip,W52,Page 13,0,Welche Erfahrungen haben Sie mit Pflege und Pflegebedürftigkeit in den vergangenen fünf Jahren gemacht?,,,,,,,,,,txt
gip,W52,Page 13,1,Ich bin oder war pflegebedürftig.,,,,,,,,,,bin
gip,W52,Page 13,2,Ich pflege oder pflegte einen nahen Angehörigen.,,,,,,,,,,bin
gip,W52,Page 13,3,Ich habe oder hatte pflegebedürftige Menschen in meinem Umfeld.,,,,,,,,,,bin
gip,W52,Page 13,4,Ich habe berufliche Erfahrung mit Pflege.,,,,,,,,,,bin
gip,W52,Page 13,5,Ich habe keine Erfahrung mit Pflege oder Pflegebedürftigkeit.,,,,,,,,,,bin
gip,W52,Page 13,6,keine Angabe,,,,,,,,,,bin
gip,W52,Page 14,0,"Inwieweit stimmen Sie der folgenden Aussage zu oder nicht zu?

Wichtige politische Fragen kann ich gut verstehen und einschätzen.",,1-5-zustimmung,,,,,,,,cat
gip,W52,Page 15,0,"Inwieweit stimmen Sie der folgenden Aussage zu oder nicht zu?

Die Politiker bemühen sich um einen engen Kontakt zur Bevölkerung.",,1-5-zustimmung,,,,,,,,cat
gip,W52,Page 16,0,"Inwieweit stimmen Sie der folgenden Aussage zu oder nicht zu?

Ich traue mir zu, mich an einem Gespräch über politische Fragen aktiv zu beteiligen.",,1-5-zustimmung,,,,,,,,cat
gip,W52,Page 17,0,"Inwieweit stimmen Sie der folgenden Aussage zu oder nicht zu?

Die Politiker kümmern sich darum, was Leute wie ich denken.",,1-5-zustimmung,,,,,,,,cat
gip,W52,Page 18,0,"In der Politik reden die Leute häufig von “links” und “rechts”.

Wenn Sie diese Skala hier benutzen, wo würden Sie das Bundesverfassungsgericht einordnen, wobei 1 ""links"" und 11 ""rechts"" bedeutet?",,1-12-bverfg-lr,,,"Befragte zufällig in vier gleichgroße Gruppen aufteilen und Zuteilung in separater Variable expCE52125 ablegen. 
Reihenfolge der folgenden Items abhängig von expCE52125:
expCE52125 = 1 erhalten CE52125, CE52126, CE52127, CE52128, CE52104, CE52129, CE52130, CE52131
expCE52125 = 2 erhalten CE52125, CE52126, CE52127, CE52128, CE52130, CE52131, CE52104, CE52129
expCE52125 = 3 erhalten CE52130, CE52131, CE52104, CE52129, CE52127 CE52128, CE52125, CE52126
expCE52125 = 4 erhalten CE52104, CE52129, CE52130, CE52131, CE52127 CE52128, CE52125, CE52126",,,,,cat
gip,W52,Page 19,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Wenn das Bundesverfassungsgericht viele Entscheidungen träfe, denen die meisten Menschen nicht zustimmen, wäre es vielleicht besser, das Bundesverfassungsgericht ganz abzuschaffen",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 20,0,"In der Politik reden die Leute häufig von “links” und “rechts”.

Wenn Sie diese Skala hier benutzen, wo würden Sie den Gerichtshof der Europäischen Union (EuGH) einordnen, wobei 1 ""links"" und 11 ""rechts"" bedeutet?",,1-12-eugh-lr,,,,,,,,cat
gip,W52,Page 21,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Wenn der Gerichtshof der Europäischen Union (EuGH) viele Entscheidungen träfe, denen die meisten Menschen nicht zustimmen, wäre es besser, den EuGH ganz abzuschaffen.",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 22,0,"In der Politik reden die Leute häufig von “links” und “rechts”.

Wenn Sie diese Skala hier benutzen, wo würden Sie das Europäische Parlament einordnen, wobei 1 ""links"" und 11 ""rechts"" bedeutet?",,1-12-euparl-lr,,,,,,,,cat
gip,W52,Page 23,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Wenn das Europäische Parlament viele Entscheidungen träfe, denen die meisten Menschen nicht zustimmen, wäre es besser, das Europäische Parlament ganz abzuschaffen.",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 24,0,"In der Politik reden die Leute häufig von “links” und “rechts”.

Wenn Sie diese Skala hier benutzen, wo würden Sie die Europäische Kommission einordnen, wobei 1 ""links"" und 11 ""rechts"" bedeutet?",,1-12-eukom-lr,,,,,,,,cat
gip,W52,Page 25,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Wenn die Europäische Kommission viele Entscheidungen träfe, denen die meisten Menschen nicht zustimmen, wäre es besser, die Europäische Kommission ganz abzuschaffen.",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 26,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Es ist nicht nötig, einem Gesetz Folge zu leisten, das man als ungerecht ansieht.",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 27,0,"Bitte geben Sie an, inwiefern Sie der folgenden Aussage zustimmen oder nicht zustimmen:

Es ist nicht nötig, den Gesetzen einer Regierung Folge zu leisten, die ich nicht gewählt habe.",,1-7-zustimmung,,,,,,,,cat
gip,W52,Page 28,0,"Nun geht es um den Besitz und die Nutzung verschiedener technischer Geräte.

Besitzen Sie persönlich ein Mobiltelefon oder besitzen Sie kein Mobiltelefon?",,1-2-besitz,,,,,,,,cat
gip,W52,Page 29,0,Besitzen Sie persönlich einen Computer oder Laptop oder besitzen Sie keinen Computer oder Laptop?,,1-2-besitz,,,,,,,,cat
gip,W52,Page 30,0,"Besitzen Sie persönlich einen Tablet Computer, zum Beispiel iPad, Samsung Galaxy, Google Nexus, Kindle Fire etc., oder besitzen Sie keinen Tablet Computer?",,1-2-besitz,,,,,,,,cat
gip,W52,Page 31,0,"Manche Mobiltelefone werden aufgrund ihrer Merkmale (zum Beispiel Touchscreen, Internetzugang, Verfügbarkeit von Apps) “Smartphones” genannt. Ist Ihr Mobiltelefon ein solches Smartphone oder nicht?",,1-2-smartphone,,,,,AJ52030 = 1 (wenn Befragte/-r Mobiltelefon besitzt),,,cat
gip,W52,Page 32,0,Welches der folgenden Typen beschreibt am besten Ihr Smartphone?,,1-5-smartphone-typ,"Wenn Sie mehrere Smartphones besitzen, dann denken Sie bitte an das Smartphone, das Sie am häufigsten benutzen.",,"Wenn Sie mehrere Smartphones besitzen, dann denken Sie bitte an das Smartphone, das Sie am häufigsten benutzen.",,AJ52004 = 1 (wenn Befragte/-r Smartphone besitzt),,,cat
gip,W52,Page 33,0,Nutzen Sie Ihr Mobiltelefon zumindest gelegentlich für den Zugang zum Internet?,,1-2-ja-nein,,,,,"AJ52030 = 1 und (AJ52004 = 2 oder AJ52004 = -99) (wenn Befragte/-r Mobiltelefon besitzt, das kein Smartphone ist)",,,cat
gip,W52,Page 34,0,Nutzen Sie Ihr Smartphone zumindest gelegentlich für den Zugang zum Internet?,,1-2-ja-nein,,,,,AJ52004 = 1 (wenn Befragte/-r Smartphone besitzt),,,cat
gip,W52,Page 35,0,Nutzen Sie Ihren Computer oder Laptop zumindest gelegentlich für den Zugang zum Internet?,,1-2-ja-nein,,,,,AJ52031 = 1 (wenn Befragte/-r Computer oder Laptop besitzt),,,cat
gip,W52,Page 36,0,Nutzen Sie Ihren Tablet Computer zumindest gelegentlich für den Zugang zum Internet?,,1-2-ja-nein,,,,,AJ52032 = 1 (wenn Befragte/-r Tablet Computer besitzt),,,cat
gip,W52,Page 37,0,"Nutzen Sie ein anderes Gerät, zum Beispiel E-Book-Reader, Spielkonsole, TV-Gerät, zumindest gelegentlich für den Zugang zum Internet?",,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 38,0,Nutzen Sie Facebook zumindest gelegentlich im Internet oder als mobile App?,,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 39,0,Nutzen Sie Instagram zumindest gelegentlich im Internet oder als mobile App?,,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 40,0,Nutzen Sie LinkedIn zumindest gelegentlich im Internet oder als mobile App?,,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 41,0,Nutzen Sie Twitter zumindest gelegentlich im Internet oder als mobile App?,,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 42,0,Nutzen Sie Xing zumindest gelegentlich im Internet oder als mobile App?,,1-2-ja-nein,,,,,,,,cat
gip,W52,Page 43,0,"Im nächsten Abschnitt möchten wir Ihnen gerne Fragen zu Migranten (bzw. Zuwanderern) stellen. Ein Migrant ist dabei jemand, der seinen Wohnsitz von einem Land in ein anderes (wie z. B. Deutschland) verlagert, in dem er oder sie jedoch nicht geboren wurde, um dort vorübergehend oder dauerhaft zu leben.",,,,,,,,,,txt
gip,W52,Page 44,0,"Was schätzen Sie, welchen Einfluss hat der Zuzug von Migranten auf den Beschäftigungsstand (also die Erwerbstätigkeit am Arbeitsmarkt) der einheimischen Bevölkerung?",,1-3-zuzug,,,,,,,,cat
gip,W52,Page 45,0,Für wie glaubwürdig halten Sie wissenschaftliche Studien zu den Auswirkungen von Migration auf den Beschäftigungsstand der einheimischen Bevölkerung?,,1-5-glaubwuerdig,,,,,,,,cat
gip,W52,Page 46,0,"[wenn expCF52099 = 1: Wissenschaftliche Studien finden, dass der Zuzug von Migranten keine Auswirkungen auf den Beschäftigungsstand der einheimischen Bevölkerung hat.] 
[wenn expCF52099 = 2: Wissenschaftliche Studien finden, dass der Zuzug von Migranten negative Auswirkungen auf den Beschäftigungsstand der einheimischen Bevölkerung hat.] 
[wenn expCF52099 = 3: Einige wissenschaftliche Studien finden, dass der Zuzug von Migranten keine Auswirkungen auf den Beschäftigungsstand der einheimischen Bevölkerung hat. Andere wissenschaftliche Studien dagegen finden, dass der Zuzug von Migranten negative Auswirkungen auf den Beschäftigungsstand der einheimischen Bevölkerung hat.] 
[wenn expCF52099 = Gruppe 4: ]

Nehmen Sie bitte zu folgender Aussage Stellung. 

Politische Entscheidungen sollten auf wissenschaftlichen Erkenntnissen beruhen.",,1-5-zustimmung2,,,"Wenn keine Information in expCF51096 vorliegt: 
Befragte gleichmäßig in vier Gruppen aufteilen und Aufteilung in separater Variable expCF52099 ablegen.
Wenn eine Information in expCF51096 vorliegt: expCF52099 = expCF51096.",,,,,cat
gip,W52,Page 47,0,"Jetzt würden wir Ihnen gerne anbieten, dass Sie Informationen zu wissenschaftlichen Studien zum Thema „Die Auswirkungen von Migration auf den Beschäftigungsstand der einheimischen Bevölkerung“ erhalten. Dafür haben wir einen aktuellen Überblick über wissenschaftliche Studien und deren Resultate zusammengestellt.

Möchten Sie die zusammengestellten Informationen am Ende der Umfrage bekommen?",,1-2-ja-nein,"Das Anzeigen der Informationen ist kostenfrei, unverbindlich und freiwillig.",,"Das Anzeigen der Informationen ist kostenfrei, unverbindlich und freiwillig.",,,,,cat
gip,W52,Page 48,0,Ist der Zuzug von Migranten im Allgemeinen gut oder schlecht für Deutschland?,,1-7-gut-schlecht,,,,,,,,cat
gip,W52,Page 49,0,"Nun zu einem anderen Thema: In Deutschland sollen Bund und Länder in Zukunft keine neuen Schulden mehr machen. Dies könnte allerdings bedeuten, dass staatliche Leistungen gekürzt und/oder die Steuerbelastung der Menschen erhöht werden müssen. 

Ab welchem Jahr sollten Bund und Länder Ihrer Meinung nach ganz ohne neue Schulden auskommen?",,1-6-schulden,Bei dieser Frage können Sie nur eine Antwort geben. ,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W52,Page 50,0,"Die sogenannte Schuldenbremse verbietet es der Bundesregierung seit 2016 fast vollständig, neue Schulden zu machen. Die Bundesländer dürfen gemäß der Schuldenbremse seit 2020 überhaupt keine neuen Schulden mehr machen.

Wie finden Sie die Schuldenbremse?",,1-7-gut-schlecht2,Bei dieser Frage können Sie nur eine Antwort geben. ,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W52,Page 51,0,"Ein Bundesland kommt ohne neue Schulden aus, wenn es alle seine Ausgaben mit Einnahmen aus Steuern und Abgaben bezahlen kann.

Für wie wahrscheinlich halten Sie es, dass das Bundesland, in dem Sie Ihren Hauptwohnsitz haben, ab 2021 ohne neue Schulden auskommt?",,1-6-wahrscheinlich,Bei dieser Frage können Sie nur eine Antwort geben. ,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W52,Page 52,0,"Im Folgenden geht es darum, eine Investitionsentscheidung zu treffen. Sie sind Teil einer Gruppe von vier Teilnehmenden, die alle die gleiche Investitionsmöglichkeit haben. Ihre eigene Auszahlung hängt dabei von den Entscheidungen aller Gruppenmitglieder ab. Zufällig ausgeloste Teilnehmende der Studie erhalten ihre jeweiligen Auszahlungen als echte Geldbeträge. Wir werden 50 Gruppen mit jeweils 4 Teilnehmenden, das heißt 200 Teilnehmende insgesamt, auslosen und den ausgelosten Teilnehmenden ihre Auszahlung überweisen. Alle anderen Teilnehmenden erhalten kein Geld. Niemand kann mehr als einmal ausgelost werden. Wir schätzen, dass circa 4000 Personen an dieser Studie teilnehmen werden. Alle Entscheidungen bleiben natürlich anonym. Wir werden die Teilnehmenden, die ausgelost wurden, im Juni 2021 benachrichtigen.",,,,,,,,,,txt
gip,W52,Page 53,0,"Welche Auszahlung Sie erhalten, wenn Sie ausgelost werden, hängt sowohl von Ihrer Investitionsentscheidung als auch von den Investitionsentscheidungen der anderen drei Gruppenmitglieder ab. 

Sie und die anderen drei Gruppenmitglieder haben jeweils ein Budget von 10 Euro auf einem virtuellen Konto. Sie können entscheiden, wie viel von Ihrem Budget Sie in ein Gruppenprojekt investieren möchten und wie viel Sie auf Ihrem virtuellem Konto behalten möchten.

Ihre Auszahlung ergibt sich aus dem restlichen Budget auf Ihrem virtuellen Konto und dem Ertrag aus dem Gruppenprojekt. 

Sie und die anderen drei Gruppenmitglieder bekommen alle den gleichen Ertrag aus dem Gruppenprojekt. Die Höhe des Ertrags wird von der Summe aller Investitionen in das Gruppenprojekt bestimmt. Außerdem hängt die Höhe des Ertrags davon ab, ob es sich bei dem Projekt um ein GOLD oder ein SILBER Projekt handelt.[Wenn expAN52004_2 = 1 (no info treatment): Der Typ des Projekts ist niemandem bekannt.][Wenn expAN52004_2 = 2 (costless info treatment): Der Typ des Projekts ist anfangs niemandem bekannt. Sie haben später die Gelegenheit, den Typ des Projekts möglicherweise herauszufinden.]
Wenn das Gruppenprojekt GOLD ist, ist der Ertrag für jedes Gruppenmitglied die Hälfte (50%) der Summe aller Investitionen in das Gruppenprojekt. Wenn das Gruppenprojekt SILBER ist, ist der Ertrag für jedes Gruppenmitglied ein Zehntel (10%) der Summe aller Investitionen in das Gruppenprojekt. 

Betrachten wir ein Beispiel, bei dem die Summe aller Investitionen in das Gruppenprojekt 40 Euro ist. Dann bekommen Sie und die anderen drei Gruppenmitglieder jeweils einen Ertrag von 50% von 40 Euro = 20 Euro wenn das Gruppenprojekt GOLD ist, beziehungsweise einen Ertrag von 10% von 40 Euro = 4 Euro wenn das Gruppenprojekt SILBER ist.

Von 100 Gruppen haben [Wenn expAN52004_1 = 1: 25][Wenn expAN52004_1 = 2: 50][Wenn expAN52004_1 = 3: 75] Gruppen ein GOLD Projekt und [Wenn expAN52004_1 = 1: 75][Wenn expAN52004_1 = 2: 50][Wenn expAN52004_1 = 3: 25] Gruppen haben ein SILBER Projekt.",,,,,"Befragte zufällig in drei gleich große Gruppen aufteilen und Gruppenzuteilung in separater Variable expAN52004_1 ablegen. The variable expAN52004_1 assigns the prior belief (mu), such that expAN52004_1 =1 if mu=25%, expAN52004_1 =2 if mu=50%, expAN52004_1 =3 if mu=75%.
Within each expAN52004_1 = 1,2,3, split respondents into two subgroups and save assignment into groups in separate variable expAN52004_2, such that 25% receive expAN52004_2 = 1 and 75% receive expAN52004_2 = 2. The variable expAN52004_2 assigns the information treatment condition, such that expAN52004_2  = 1 in the No Info treatment and expAN52004_2 =2 in the Costless Info treatment. 
Moreover, for each group expAN52004_1 = 1,2,3 split respondents into two subgroups and save the assignment in separate variable expAN52004_3, such that mu% receive expAN52004_3 = 1 and 100-mu% receive expAN52004_3 = 2 for mu=25%, 50%, 75% as assigned by expAN52004_1. The variable expAN52004_3 assigns the true type of the project, such that expAN52004_3 = 1 if the project is GOLD and expAN52004_3 = 2 if the project is SILVER. 
For those with expAN52004_2 = 2 (in the costless info treatment), split each subgroup with expAN52004_1 = 1,2,3 and expAN52004_3 = 1,2 (= 6 possible combinations) into two equally sized groups and save the assignment to groups in the separate variable expAN52004_4. The variable expAN52004_4 will be needed only in certain special cases as described in question 4, and determines whether the respondent reveals the true type of the project. If expAN52004_4 = 1, the respondent reveals a gold card and if expAN52004_4 = 2, the respondent reveals a silver card.",,,,,txt
gip,W52,Page 54,0,"Bevor Sie Ihre Investitionsentscheidung treffen, haben Sie nun die Gelegenheit, möglicherweise herauszufinden, ob es sich bei dem Gruppenprojekt um ein GOLD oder SILBER Projekt handelt.

Unten sehen Sie vier Umschläge. Sie können nun einmalig einen der Umschläge öffnen. Jeder Umschlag enthält eine Karte, die entweder gold oder silber ist. Nur bei genau einem der vier Umschläge lässt sich aus der Farbe der Karte mit Sicherheit der wahre Typ des Gruppenprojekts schlussfolgern.

Nur wenn das Gruppenprojekt GOLD ist, enthält genau einer der beiden silbernen Umschläge eine goldene Karte und verrät somit den Typ des Gruppenprojekts. Sonst enthalten die silbernen Umschläge immer eine silberne Karte.

Nur wenn das Gruppenprojekt SILBER ist, enthält genau einer der beiden goldenen Umschläge eine silberne Karte und verrät somit den Typ des Gruppenprojekts. Sonst enthalten die goldenen Umschläge immer eine goldene Karte.

Nur wenn Sie eine goldene Karte in einem silbernen Umschlag finden, können Sie sich ganz sicher sein, dass das Gruppenprojekt ein GOLD Projekt ist. Wenn Sie eine goldene Karte in einem goldenen Umschlag finden, können Sie zwar etwas sicherer sein, dass es ein GOLD Projekt ist, als ohne diese Information, aber Sie können nicht ganz sicher sein.

Genauso gilt: Nur wenn Sie eine silberne Karte in einem goldenen Umschlag finden, können Sie sich ganz sicher sein, dass das Gruppenprojekt ein SILBER Projekt ist. Wenn Sie eine silberne Karte in einem silbernen Umschlag finden, können Sie zwar etwas sicherer sein, dass es ein SILBER Projekt ist, als ohne diese Information, aber Sie können nicht ganz sicher sein. 

Wenn Sie einen Umschlag öffnen, erhalten Sie eine genaue Angabe darüber, wie Sie die Farbe der Karte interpretieren können und wie sicher Sie sich über den Typ Ihres Gruppenprojekts sein können.
[Bild goldener Umschlag 1] [Bild goldener Umschlag 2] [Bild silberner Umschlag 1] [Bild silberner Umschlag 2]",,,,,,,expAN52004_2 = 2,,,txt
